dispnum,ccode1,ccode2,year,midongoing,midonset,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,recip,numa,numb,ongo2010,version
41,365,710,1929,1,1,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,1,1,20,5,210,210,3,1,6,-9,5,12,1,1,1,0,gml-2.1.1
41,710,365,1929,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,1,1,20,5,210,210,3,1,6,-9,5,12,1,1,1,0,gml-2.1.1
43,255,710,1897,1,1,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,14,4,113,113,1,2,0,0,11,3,0,1,1,0,gml-2.1.1
43,255,710,1898,1,0,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,14,4,113,113,1,2,0,0,11,3,0,1,1,0,gml-2.1.1
43,710,255,1897,1,1,0,1,0,1,0,2,-9,-9,0,0,0,0,0,14,1,4,1,1,14,4,113,113,1,2,0,0,11,3,0,1,1,0,gml-2.1.1
43,710,255,1898,1,0,0,1,0,1,0,2,-9,-9,0,0,0,0,0,14,1,4,1,1,14,4,113,113,1,2,0,0,11,3,0,1,1,0,gml-2.1.1
50,2,365,1954,1,1,1,0,1,1,1,1,-9,-9,0,0,0,0,7,7,3,3,1,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,2,710,1953,1,1,1,0,1,1,1,1,-9,-9,0,6,0,-9,7,17,3,4,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,2,710,1954,1,0,1,0,1,1,1,1,-9,-9,0,6,0,-9,7,17,3,4,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,2,710,1955,1,0,1,0,1,1,1,1,-9,-9,0,6,0,-9,7,17,3,4,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,2,710,1956,1,0,1,0,1,1,1,1,-9,-9,0,6,0,-9,7,17,3,4,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,365,2,1954,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,7,7,3,3,0,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,365,713,1954,1,1,0,1,1,1,1,1,-9,-9,0,4,0,-9,7,17,3,4,0,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,2,1953,1,1,0,1,1,1,1,1,-9,-9,6,0,-9,0,17,7,4,3,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,2,1954,1,0,0,1,1,1,1,1,-9,-9,6,0,-9,0,17,7,4,3,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,2,1955,1,0,0,1,1,1,1,1,-9,-9,6,0,-9,0,17,7,4,3,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,2,1956,1,0,0,1,1,1,1,1,-9,-9,6,0,-9,0,17,7,4,3,1,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,713,1953,1,1,0,1,1,1,1,1,-9,-9,6,4,-9,-9,17,17,4,4,1,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,713,1954,1,0,0,1,1,1,1,1,-9,-9,6,4,-9,-9,17,17,4,4,1,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,713,1955,1,0,0,1,1,1,1,1,-9,-9,6,4,-9,-9,17,17,4,4,1,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,710,713,1956,1,0,0,1,1,1,1,1,-9,-9,6,4,-9,-9,17,17,4,4,1,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,713,365,1954,1,1,1,0,1,1,1,1,-9,-9,4,0,-9,0,17,7,4,3,0,0,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,713,710,1953,1,1,1,0,1,1,1,1,-9,-9,4,6,-9,-9,17,17,4,4,0,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,713,710,1954,1,0,1,0,1,1,1,1,-9,-9,4,6,-9,-9,17,17,4,4,0,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,713,710,1955,1,0,1,0,1,1,1,1,-9,-9,4,6,-9,-9,17,17,4,4,0,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
50,713,710,1956,1,0,1,0,1,1,1,1,-9,-9,4,6,-9,-9,17,17,4,4,0,1,17,4,1093,1093,5,3,6,-9,2,2,1,2,2,0,gml-2.1.1
51,2,710,1950,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,710,1951,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,710,1952,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,710,1953,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,731,1950,1,1,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,731,1951,1,0,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,731,1952,1,0,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,2,731,1953,1,0,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,710,1950,1,1,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,710,1951,1,0,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,710,1952,1,0,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,710,1953,1,0,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,731,1950,1,1,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,731,1951,1,0,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,731,1952,1,0,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,20,731,1953,1,0,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,100,710,1951,1,1,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,100,710,1952,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,100,710,1953,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,100,731,1951,1,1,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,100,731,1952,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,100,731,1953,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,710,1950,1,1,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,710,1951,1,0,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,710,1952,1,0,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,710,1953,1,0,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,731,1950,1,1,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,731,1951,1,0,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,731,1952,1,0,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,200,731,1953,1,0,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,210,710,1951,1,1,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,210,710,1952,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,210,710,1953,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,210,731,1951,1,1,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,210,731,1952,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,210,731,1953,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,211,710,1951,1,1,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,211,710,1952,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,211,710,1953,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,211,731,1951,1,1,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,211,731,1952,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,211,731,1953,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,220,710,1951,1,1,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,220,710,1952,1,0,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,220,710,1953,1,0,0,1,0,0,0,0,-9,-9,4,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,220,731,1951,1,1,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,220,731,1952,1,0,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,220,731,1953,1,0,0,1,0,1,0,1,-9,-9,4,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,350,710,1951,1,1,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,350,710,1952,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,350,710,1953,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,350,731,1951,1,1,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,350,731,1952,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,350,731,1953,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,530,710,1951,1,1,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,530,710,1952,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,530,710,1953,1,0,0,1,0,0,0,0,-9,-9,3,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,530,731,1951,1,1,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,530,731,1952,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,530,731,1953,1,0,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,710,1950,1,1,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,710,1951,1,0,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,710,1952,1,0,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,710,1953,1,0,0,1,0,0,0,0,-9,-9,5,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,731,1950,1,1,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,731,1951,1,0,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,731,1952,1,0,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,640,731,1953,1,0,0,1,0,1,0,1,-9,-9,5,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,2,1950,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,2,1951,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,2,1952,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,2,1953,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,20,1950,1,1,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,20,1951,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,20,1952,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,20,1953,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,100,1951,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,100,1952,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,100,1953,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,200,1950,1,1,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,200,1951,1,0,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,200,1952,1,0,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,200,1953,1,0,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,210,1951,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,210,1952,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,210,1953,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,211,1951,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,211,1952,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,211,1953,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,220,1951,1,1,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,220,1952,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,220,1953,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,350,1951,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,350,1952,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,350,1953,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,530,1951,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,530,1952,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,530,1953,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,640,1950,1,1,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,640,1951,1,0,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,640,1952,1,0,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,640,1953,1,0,1,0,0,0,0,0,-9,-9,6,5,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,732,1950,1,1,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,732,1951,1,0,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,732,1952,1,0,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,732,1953,1,0,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,800,1951,1,1,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,800,1952,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,800,1953,1,0,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,840,1950,1,1,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,840,1951,1,0,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,840,1952,1,0,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,840,1953,1,0,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,900,1950,1,1,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,900,1951,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,900,1952,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,900,1953,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,920,1950,1,1,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,920,1951,1,0,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,920,1952,1,0,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,710,920,1953,1,0,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,731,2,1950,1,1,1,0,1,0,1,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
51,731,2,1951,1,0,1,0,1,0,1,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1129,1129,5,1,6,-9,6,7,1,2,15,0,gml-2.1.1
