dispnum,ccode,styear,stmon,stday,endyear,endmon,endday,obsid_start,obsid_end,sidea,hiact,orig,n_ccodes,bilat,init
4018,731,1993,1,-9,1993,4,-9,PRK-1948,PRK-1948,1,17,1,2,1,
4022,900,1994,6,10,1994,6,17,AUL-1991,AUL-1991,0,7,0,6,0,
4022,20,1994,6,10,1994,6,17,CAN-1993-2,CAN-1993-2,0,7,0,6,0,
4022,740,1994,3,26,1994,6,17,JPN-1993,JPN-1994-1,0,8,0,6,0,
4022,732,1993,11,5,1999,9,5,ROK-1993,ROK-1998,0,17,1,6,0,
4022,2,1993,11,5,1998,9,5,USA-1993,USA-1993,0,11,1,6,0,0
4022,731,1993,11,5,1999,9,5,PRK-1948,PRK-1994,1,17,1,6,0,
4041,339,1994,4,10,1994,9,8,ALB-1992,ALB-1992,0,17,1,2,1,
4041,350,1994,4,10,1994,9,8,GRC-1993,GRC-1993,1,17,1,2,1,
4046,343,1994,5,-9,1994,6,13,MAC-1992,MAC-1992,0,1,0,3,0,
4046,2,1994,4,23,1994,5,23,USA-1993,USA-1993,0,11,1,3,0,0
4046,345,1994,4,23,1994,6,23,YUG-1989,YUG-1989,1,12,1,3,0,1
4054,700,1993,3,3,1994,2,21,AFG-1992-2,AFG-1992-2,0,17,1,7,0,
4054,703,1993,3,3,1993,10,7,KYR-1990,KYR-1990,1,11,1,7,0,1
4054,705,1993,3,3,1993,10,7,KZK-1990,KZK-1990,1,11,1,7,0,1
4054,701,1993,3,3,1993,8,7,TKM-1990,TKM-1990,1,11,1,7,0,1
4054,704,1993,3,3,1993,10,7,UZB-1990,UZB-1990,1,11,1,7,0,1
4054,365,1993,3,3,1994,2,21,RUS-1991,RUS-1991,1,17,1,7,0,
4054,702,1993,3,3,1994,2,21,TAJ-1992-2,TAJ-1992-2,1,17,1,7,0,
4058,343,1993,6,26,1993,6,26,MAC-1992,MAC-1992,0,17,1,2,1,
4058,339,1993,6,26,1993,6,26,ALB-1992,ALB-1992,1,17,1,2,1,
4064,2,1995,12,19,1996,3,28,USA-1993,USA-1993,0,7,0,3,0,
4064,713,1995,7,-9,1996,3,-9,TAW-1988,TAW-1988,0,11,1,3,0,0
4064,710,1995,7,-9,1996,3,-9,CHN-1980,CHN-1980,1,11,1,3,0,1
4067,436,1993,2,18,1993,2,18,NIR-1987,NIR-1987,0,17,1,2,1,
4067,483,1993,2,18,1993,2,18,CHA-1990,CHA-1990,1,17,1,2,1,
4075,940,1993,3,5,1993,5,1,SOL-1989,SOL-1989,0,17,1,2,1,
4075,910,1993,3,5,1993,5,1,PNG-1992,PNG-1992,1,17,1,2,1,
4078,500,1994,8,5,1997,4,14,UGA-1986,UGA-1986,1,17,1,2,1,
4078,625,1994,8,5,1997,4,14,SUD-1989,SUD-1989,0,17,1,2,1,
4079,625,1994,3,8,1996,3,25,SUD-1989,SUD-1989,0,17,1,2,1,
4079,530,1994,3,8,1996,3,25,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4085,437,1993,5,28,1993,5,28,CDI-1960,CDI-1960,0,17,1,2,1,
4085,475,1993,5,28,1993,5,28,NIG-1985,NIG-1985,1,17,1,2,1,
4088,2,1999,7,-9,2000,3,-9,USA-1993,USA-1993,0,7,0,3,0,
4088,713,1999,2,-9,2000,4,-9,TAW-1988,TAW-1988,0,8,1,3,0,0
4088,710,1999,2,-9,2000,4,-9,CHN-1997,CHN-1997,1,12,1,3,0,1
4089,710,1997,10,25,1997,10,25,CHN-1997,CHN-1997,0,17,1,2,1,
4089,731,1997,10,25,1997,10,25,PRK-1994,PRK-1994,1,17,1,2,1,
4092,350,1995,12,28,1996,7,9,GRC-1995,GRC-1996,0,17,1,2,1,
4092,640,1995,12,28,1996,7,9,TUR-1993-2,TUR-1996-2,1,17,1,2,1,
4095,350,1999,7,21,1999,10,7,GRC-1996,GRC-1996,0,0,0,3,0,0
4095,350,2000,10,20,2001,4,26,GRC-1996,GRC-1996,0,7,0,3,0,
4095,350,1996,8,17,1998,10,25,GRC-1996,GRC-1996,0,7,0,3,0,
4095,352,1996,6,3,2001,7,3,CYP-1993,CYP-1993,0,16,1,3,0,0
4095,640,1996,6,3,2001,7,3,TUR-1996-1,TUR-1999,1,16,1,3,0,1
4097,343,1997,3,13,1997,3,13,MAC-1992,MAC-1992,0,17,1,2,1,
4097,339,1997,3,13,1997,3,13,ALB-1992,ALB-1992,1,17,1,2,1,
4114,679,1994,10,23,1995,1,27,,,0,17,1,2,1,
4114,670,1994,10,23,1995,1,27,SAU-1982,SAU-1982,1,17,1,2,1,
4119,475,1994,1,3,1994,11,27,NIG-1993-2,NIG-1993-2,0,17,1,2,1,
4119,471,1994,1,3,1994,11,27,CAO-1982,CAO-1982,1,17,1,2,1,
4121,679,1995,11,13,1996,8,28,,,0,17,1,2,1,
4121,531,1995,11,13,1996,8,28,ERI-1993,ERI-1993,1,17,1,2,1,
4122,517,1996,9,22,1997,5,17,RWA-1994-2,RWA-1994-2,0,17,1,2,1,
4122,490,1996,9,22,1997,5,17,DRC-1965,DRC-1997,1,17,1,2,1,
4124,625,1996,7,21,1999,5,2,SUD-1989,SUD-1989,0,17,1,2,1,
4124,531,1996,7,21,1999,5,2,ERI-1993,ERI-1993,1,17,1,2,1,
4125,732,1999,7,18,1999,7,18,ROK-1998,ROK-1998,1,7,0,3,0,
4125,2,1999,6,16,1999,7,16,USA-1993,USA-1993,1,7,1,3,0,1
4125,731,1999,6,16,1999,7,16,PRK-1994,PRK-1994,0,0,1,3,0,0
4130,625,1997,1,-9,1997,1,-9,SUD-1989,SUD-1989,0,17,1,2,1,
4130,530,1997,1,-9,1997,1,-9,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4134,625,1995,6,27,1995,7,17,SUD-1989,SUD-1989,0,17,1,2,1,
4134,651,1995,6,27,1995,7,17,EGY-1981,EGY-1981,1,17,1,2,1,
4135,811,1997,8,15,1998,5,2,CAM-1997,CAM-1997,0,17,1,2,1,
4135,800,1997,8,15,1998,5,2,THI-1996,THI-1997,1,17,1,2,1,
4137,345,1998,2,-9,1999,6,10,YUG-1989,YUG-1989,0,17,1,24,0,
4137,316,1999,3,9,1999,3,20,CZR-1998,CZR-1998,1,7,0,24,0,
4137,310,1999,3,9,1999,3,20,HUN-1998,HUN-1998,1,7,0,24,0,
4137,368,1998,8,17,1998,8,26,LIT-1998,LIT-1998,1,7,0,24,0,
4137,290,1999,3,9,1999,3,20,POL-1995,POL-1995,1,7,0,24,0,
4137,365,1998,8,17,1998,8,26,RUS-1991,RUS-1991,1,7,0,24,0,
4137,350,1998,6,11,1999,6,10,GRC-1996,GRC-1996,1,8,0,24,0,
4137,212,1998,6,11,1999,6,10,LUX-1995,LUX-1995,1,8,0,24,0,
4137,343,1999,3,16,1999,6,10,MAC-1998,MAC-1998,1,11,0,24,0,
4137,343,1998,3,1,1998,3,-9,MAC-1992,MAC-1992,1,11,0,24,0,
4137,211,1998,6,11,1999,6,10,BEL-1992,BEL-1992,1,16,0,24,0,
4137,20,1998,6,11,1999,6,10,CAN-1993-2,CAN-1993-2,1,16,0,24,0,
4137,390,1998,6,11,1999,6,10,DEN-1993,DEN-1993,1,16,0,24,0,
4137,220,1998,6,11,1999,6,10,FRN-1995,FRN-1995,1,16,0,24,0,
4137,255,1998,6,11,1999,6,10,,,1,16,0,24,0,
4137,395,1998,6,11,1999,6,10,ICE-1991,ICE-1991,1,8,0,24,0,
4137,325,1998,6,11,1999,6,10,ITA-1996,ITA-1998,1,16,0,24,0,
4137,385,1998,6,11,1999,6,10,NOR-1997,NOR-1998-2,1,16,0,24,0,
4137,210,1998,6,11,1999,6,10,NTH-1994,NTH-1994,1,16,0,24,0,
4137,235,1998,6,11,1999,6,10,POR-1996,POR-1996,1,16,0,24,0,
4137,230,1998,6,11,1999,6,10,SPN-1996,SPN-1996,1,16,0,24,0,
4137,640,1998,6,11,1999,6,10,TUR-1997,TUR-1999,1,16,0,24,0,
4137,200,1998,5,3,1999,6,10,UKG-1997,UKG-1997,1,16,0,24,0,
4137,2,1998,5,3,1999,6,10,USA-1993,USA-1993,1,16,0,24,0,
4137,339,1998,2,-9,1999,6,10,ALB-1997,ALB-1998,1,17,1,24,0,
4138,800,1999,1,12,1999,1,12,THI-1997,THI-1997,0,17,1,2,1,
4138,775,1999,1,12,1999,1,12,MYA-1992,MYA-1992,1,17,1,2,1,
4140,91,1999,12,1,2000,7,-9,HON-1998,HON-1998,0,17,1,2,1,
4140,93,1999,12,1,2000,7,-9,NIC-1997,NIC-1997,1,17,1,2,1,
4143,130,1995,9,20,1996,7,-9,ECU-1992,ECU-1992,0,17,1,2,1,
4143,135,1995,9,20,1996,7,-9,PER-1990,PER-1990,1,17,1,2,1,
4160,700,1998,8,8,1998,11,-9,AFG-1996,AFG-1996,1,17,1,2,1,
4160,630,1998,8,8,1998,11,-9,IRN-1997,IRN-1997,0,17,1,2,1,
4165,475,1995,6,12,1995,6,13,NIG-1993-2,NIG-1993-2,0,17,1,2,1,
4165,471,1995,6,12,1995,6,13,CAO-1982,CAO-1982,1,17,1,2,1,
4166,475,1996,2,3,1997,5,4,NIG-1993-2,NIG-1993-2,0,17,1,2,1,
4166,471,1996,2,3,1997,5,4,CAO-1982,CAO-1982,1,17,1,2,1,
4168,484,1995,5,13,1995,5,13,CON-1992,CON-1992,0,17,1,2,1,
4168,540,1995,5,13,1995,5,13,ANG-1979,ANG-1979,1,17,1,2,1,
4175,373,1998,2,13,1999,10,1,AZE-1993,AZE-1993,0,17,1,2,1,
4175,371,1998,2,13,1999,10,1,ARM-1998,ARM-1998,1,17,1,2,1,
4182,660,1993,4,6,2001,12,31,LEB-1989-2,LEB-1998,0,17,1,3,0,
4182,652,1993,7,12,1993,8,19,SYR-1971,SYR-1971,0,17,0,3,0,
4182,652,1994,5,23,1994,8,22,SYR-1971,SYR-1971,0,17,0,3,0,
4182,652,1995,5,22,1995,9,15,SYR-1971,SYR-1971,0,17,0,3,0,
4182,652,1996,4,11,1996,8,-9,SYR-1971,SYR-1971,0,17,0,3,0,
4182,652,2000,5,24,2001,7,1,SYR-1971,SYR-2000,0,17,0,3,0,
4182,666,1993,4,6,2001,12,31,ISR-1992,ISR-2001,1,17,1,3,0,
4188,501,1999,1,16,1999,6,9,KEN-1978,KEN-1978,0,17,1,2,1,
4188,530,1999,1,16,1999,6,9,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4193,640,1997,10,10,1998,7,29,TUR-1997,TUR-1997,0,17,1,2,1,
4193,350,1997,10,10,1998,7,29,GRC-1996,GRC-1996,1,17,1,2,1,
4201,700,1999,9,24,2001,3,29,AFG-1996,AFG-1996,0,17,1,3,0,
4201,365,1999,9,24,2001,3,29,RUS-1991,RUS-2000,1,11,1,3,0,1
4201,704,2000,5,30,2000,6,6,UZB-1990,UZB-1990,1,17,0,3,0,
4203,679,1997,6,-9,1998,8,4,,,0,17,1,2,1,
4203,670,1997,6,-9,1998,8,4,SAU-1996,SAU-1996,1,17,1,2,1,
4221,371,2000,9,11,2000,9,11,ARM-1998,ARM-1998,0,0,0,3,0,0
4221,365,2000,6,18,2000,9,18,RUS-2000,RUS-2000,0,17,1,3,0,
4221,640,2000,6,18,2000,9,18,TUR-1999,TUR-1999,1,17,1,3,0,
4223,770,1999,7,18,2000,10,28,PAK-1997,PAK-1999,0,17,1,2,1,
4223,750,1999,7,18,2000,10,28,IND-1998,IND-1998,1,17,1,2,1,
4228,700,1998,8,11,1998,8,-9,AFG-1996,AFG-1996,0,0,1,4,0,0
4228,365,1998,8,11,1998,8,-9,RUS-1991,RUS-1991,1,11,1,4,0,1
4228,702,1998,8,11,1998,8,-9,TAJ-1992-2,TAJ-1992-2,1,11,1,4,0,1
4228,704,1998,8,-9,1998,8,-9,UZB-1990,UZB-1990,1,11,0,4,0,
4250,475,1998,3,1,1998,9,11,NIG-1993-2,NIG-1998,0,17,1,2,1,
4250,471,1998,3,1,1998,9,11,CAO-1982,CAO-1982,1,17,1,2,1,
4251,451,1997,5,27,1998,3,10,SIE-1997,SIE-1998,0,17,1,4,0,
4251,452,1997,5,27,1998,3,10,GHA-1981,GHA-1981,1,14,1,4,0,1
4251,438,1997,5,27,1998,3,10,GUI-1984-2,GUI-1984-2,1,14,1,4,0,1
4251,475,1997,5,27,1998,3,10,NIG-1993-2,NIG-1993-2,1,17,1,4,0,
4252,517,1999,8,14,1999,8,18,RWA-1994-2,RWA-1994-2,0,17,1,2,1,
4252,500,1999,8,14,1999,8,18,UGA-1986,UGA-1986,1,17,1,2,1,
4253,517,2000,5,5,2000,6,11,RWA-1994-2,RWA-1994-2,0,17,1,2,1,
4253,500,2000,5,5,2000,6,11,UGA-1986,UGA-1986,1,17,1,2,1,
4258,530,1998,5,6,2000,6,18,ETH-1991-2,ETH-1991-2,0,20,1,2,1,
4258,531,1998,5,6,2000,6,18,ERI-1993,ERI-1993,1,20,1,2,1,
4266,731,2001,12,22,2001,12,22,PRK-1994,PRK-1994,0,17,1,2,1,
4266,740,2001,12,22,2001,12,22,JPN-2001,JPN-2001,1,17,1,2,1,
4269,645,1994,8,2,1995,9,-9,IRQ-1979,IRQ-1979,0,11,1,8,0,0
4269,692,1994,10,11,1994,10,20,BAH-1971,BAH-1971,1,11,0,8,0,
4269,220,1994,10,9,1994,10,20,FRN-1981,FRN-1981,1,11,0,8,0,
4269,690,1994,8,2,1995,9,-9,KUW-1991,KUW-1991,1,11,1,8,0,1
4269,698,1994,10,12,1994,10,20,OMA-1970,OMA-1970,1,11,0,8,0,
4269,696,1994,10,15,1994,10,20,UAE-1971,UAE-1971,1,11,0,8,0,
4269,200,1994,10,7,1994,10,20,UKG-1990,UKG-1990,1,11,0,8,0,
4269,2,1994,8,2,1995,9,-9,USA-1993,USA-1993,1,11,1,8,0,1
4271,645,1996,8,30,1996,11,4,IRQ-1979,IRQ-1979,0,16,1,4,0,0
4271,690,1996,9,4,1996,9,6,KUW-1991,KUW-1991,1,8,0,4,0,
4271,200,1996,11,2,1996,11,2,UKG-1990,UKG-1990,1,16,0,4,0,
4271,2,1996,8,30,1996,11,4,USA-1993,USA-1993,1,16,1,4,0,1
4272,645,1996,10,-9,1997,9,25,IRQ-1979,IRQ-1979,0,17,1,2,1,
4272,690,1996,10,-9,1997,9,25,KUW-1991,KUW-1991,1,17,1,2,1,
4273,645,1997,10,7,2003,5,2,IRQ-1979,IRQ-2003-2,0,20,1,20,0,
4273,640,1999,2,15,1999,2,16,TUR-1999,TUR-1999,1,0,0,20,0,0
4273,651,1999,10,22,1999,10,22,EGY-1981,EGY-1981,1,7,0,20,0,
4273,220,1999,10,22,1999,10,22,FRN-1995,FRN-1995,1,7,0,20,0,
4273,255,1999,10,22,1999,10,22,,,1,7,0,20,0,
4273,350,1999,10,22,1999,10,22,GRC-1996,GRC-1996,1,7,0,20,0,
4273,325,1999,10,22,1999,10,22,ITA-1998,ITA-1998,1,7,0,20,0,
4273,663,1999,10,22,1999,10,22,JOR-1999,JOR-1999,1,7,0,20,0,
4273,210,1999,10,22,1999,10,22,NTH-1994,NTH-1994,1,7,0,20,0,
4273,696,1999,10,22,1999,10,22,UAE-1971,UAE-1971,1,7,0,20,0,
4273,666,1998,12,17,1998,12,20,ISR-1996,ISR-1996,1,10,0,20,0,
4273,690,1997,11,4,2001,3,-9,KUW-1991,KUW-1991,1,11,0,20,0,
4273,670,1999,2,15,2001,8,24,SAU-1996,SAU-1996,1,15,0,20,0,
4273,200,1997,11,14,2003,5,2,UKG-1997,UKG-1997,1,20,0,20,0,
4273,2,1997,10,7,2003,5,2,USA-1993,USA-2001,1,20,1,20,0,
4273,666,2002,9,13,2002,9,13,ISR-2001,ISR-2001,1,0,0,20,0,0
4273,690,2002,9,26,2003,3,18,KUW-1991,KUW-1991,1,11,0,20,0,
4273,900,2003,1,12,2003,5,2,AUL-1996,AUL-1996,1,20,0,20,0,
4273,696,2003,2,12,2003,3,18,UAE-1971,UAE-1971,1,7,0,20,0,
4273,670,2003,2,22,2003,3,18,SAU-1996,SAU-1996,1,8,0,20,0,
4273,692,2003,2,25,2003,3,18,BAH-1999,BAH-1999,1,7,0,20,0,
4273,210,2003,3,2,2003,3,18,NTH-2002,NTH-2002,1,7,0,20,0,
4273,698,2003,3,5,2003,3,18,OMA-1970,OMA-1970,1,7,0,20,0,
4273,694,2003,3,5,2003,3,18,QAT-1995,QAT-1995,1,7,0,20,0,
4273,290,2003,3,19,2003,5,2,POL-1995,POL-1995,1,20,0,20,0,
4277,750,2001,7,13,2003,11,22,IND-1998,IND-1998,0,17,1,2,1,
4277,770,2001,7,13,2003,11,22,PAK-1999,PAK-1999,1,17,1,2,1,
4281,713,2001,3,27,2001,8,-9,TAW-2000,TAW-2000,0,7,1,3,0,0
4281,2,2001,4,25,2001,8,17,USA-2001,USA-2001,0,7,0,3,0,
4281,710,2001,3,27,2001,8,-9,CHN-1997,CHN-1997,1,7,1,3,0,1
4282,732,2001,6,2,2004,11,10,ROK-1998,ROK-2003,0,17,1,2,1,
4282,731,2001,6,2,2004,11,10,PRK-1994,PRK-1994,1,17,1,2,1,
4283,700,2001,9,15,2001,11,15,AFG-1996,,0,20,1,16,0,
4283,255,2001,10,9,2001,10,-9,,,1,7,0,16,0,
4283,350,2001,10,9,2001,10,-9,GRC-1996,GRC-1996,1,7,0,16,0,
4283,210,2001,10,9,2001,10,-9,NTH-1994,NTH-1994,1,7,0,16,0,
4283,235,2001,10,9,2001,10,-9,POR-1996,POR-1996,1,7,0,16,0,
4283,230,2001,10,9,2001,10,-9,SPN-1996,SPN-1996,1,7,0,16,0,
4283,702,2001,10,7,2001,10,10,TAJ-1992-2,TAJ-1992-2,1,8,0,16,0,
4283,20,2001,10,7,2001,11,15,CAN-1993-2,CAN-1993-2,1,20,0,16,0,
4283,220,2001,9,15,2001,11,15,FRN-1995,FRN-1995,1,20,1,16,0,
4283,640,2001,10,7,2001,11,15,TUR-1999,TUR-1999,1,16,0,16,0,
4283,770,2001,10,7,2001,10,9,PAK-1999,PAK-1999,1,17,0,16,0,
4283,365,2001,9,15,2001,11,15,RUS-2000,RUS-2000,1,17,1,16,0,
4283,200,2001,9,15,2001,11,15,UKG-1997,UKG-1997,1,20,1,16,0,
4283,2,2001,9,15,2001,11,15,USA-2001,USA-2001,1,20,1,16,0,
4283,704,2001,10,6,2001,10,-9,UZB-1990,UZB-1990,1,17,0,16,0,
4283,900,2001,10,7,2001,11,15,AUL-1996,AUL-1996,1,20,0,16,0,
4298,344,2000,8,5,2000,9,29,CRO-2000-2,CRO-2000-2,0,7,1,3,0,0
4298,2,2000,9,26,2000,9,29,USA-1993,USA-1993,0,7,0,3,0,
4298,345,2000,8,5,2000,9,29,YUG-1989,YUG-1989,1,15,1,3,0,1
4308,432,1993,2,8,1993,2,8,MLI-1992,MLI-1992,0,17,1,2,1,
4308,436,1993,2,8,1993,2,8,NIR-1987,NIR-1987,1,17,1,2,1,
4314,800,2001,2,10,2001,4,29,THI-2001,THI-2001,0,17,1,2,1,
4314,775,2001,2,10,2001,4,29,MYA-1992,MYA-1992,1,17,1,2,1,
4318,373,1995,3,8,1996,2,23,AZE-1993,AZE-1993,0,17,1,2,1,
4318,371,1995,3,8,1996,2,23,ARM-1991,ARM-1991,1,17,1,2,1,
4319,373,1996,12,15,1997,5,14,AZE-1993,AZE-1993,0,17,1,2,1,
4319,371,1996,12,15,1997,5,14,ARM-1991,ARM-1991,1,17,1,2,1,
4339,540,1998,8,19,2001,6,3,ANG-1979,ANG-1979,1,20,0,7,0,
4339,483,1998,9,29,1999,4,30,CHA-1990,CHA-1990,1,21,0,7,0,
4339,490,1998,8,2,2001,6,2,DRC-1997,DRC-2001,1,20,1,7,0,
4339,565,1998,8,19,2001,6,3,NAM-1990,NAM-1990,1,20,0,7,0,
4339,517,1998,8,2,2001,6,2,RWA-1994-2,RWA-1994-2,0,21,1,7,0,
4339,500,1998,8,7,2001,6,3,UGA-1986,UGA-1986,0,21,0,7,0,
4339,552,1998,8,23,2001,6,3,ZIM-1980,ZIM-1980,1,20,0,7,0,
4341,346,1993,6,5,1994,3,1,BOS-1990,BOS-1990,0,17,1,2,1,
4341,344,1993,6,5,1994,3,1,CRO-1990,CRO-1990,1,17,1,2,1,
4349,531,2002,3,19,2002,10,18,ERI-1993,ERI-1993,0,17,1,2,1,
4349,625,2002,3,19,2002,10,18,SUD-1989,SUD-1989,1,17,1,2,1,
4356,490,2002,8,-9,2003,4,19,DRC-2001,DRC-2001,0,0,1,3,0,0
4356,500,2003,3,-9,2003,3,11,UGA-1986,UGA-1986,0,1,0,3,0,
4356,517,2002,8,-9,2003,4,19,RWA-1994-2,RWA-1994-2,1,14,1,3,0,1
4362,530,2003,11,1,2003,11,27,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4362,531,2003,11,1,2003,11,27,ERI-1993,ERI-1993,0,17,1,2,1,
4366,490,2004,4,-9,2004,12,17,DRC-2001,DRC-2001,0,11,1,3,0,0
4366,516,2004,8,13,2004,8,13,BUI-2003,BUI-2003,1,3,0,3,0,
4366,517,2004,4,-9,2004,12,17,RWA-1994-2,RWA-1994-2,1,14,1,3,0,1
4367,220,2004,7,30,2004,7,30,FRN-1995,FRN-1995,0,10,0,3,0,
4367,483,2004,4,29,2004,7,29,CHA-1990,CHA-1990,0,17,1,3,0,
4367,625,2004,4,29,2004,7,29,SUD-1989,SUD-1989,1,17,1,3,0,
4371,220,2004,11,6,2004,11,6,FRN-1995,FRN-1995,0,17,1,2,1,
4371,437,2004,11,6,2004,11,6,CDI-2000,CDI-2000,1,17,1,2,1,
4372,500,2004,12,2,2004,12,4,UGA-1986,UGA-1986,1,17,1,2,1,
4372,517,2004,12,2,2004,12,4,RWA-1994-2,RWA-1994-2,0,17,1,2,1,
4385,501,2006,4,24,2006,4,27,KEN-2002,KEN-2002,0,17,1,2,1,
4385,530,2006,4,24,2006,4,27,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4386,490,2006,4,27,2006,4,27,DRC-2001,DRC-2001,0,17,1,2,1,
4386,500,2006,4,27,2006,4,27,UGA-1986,UGA-1986,1,17,1,2,1,
4390,483,2006,10,-9,2007,4,9,CHA-1990,CHA-1990,1,17,1,2,1,
4390,625,2006,10,-9,2007,4,9,SUD-1989,SUD-1989,0,17,1,2,1,
4392,490,2007,7,28,2007,12,19,DRC-2001,DRC-2001,0,17,1,2,1,
4392,500,2007,7,28,2007,12,19,UGA-1986,UGA-1986,1,17,1,2,1,
4394,530,2007,12,26,2007,12,26,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4394,531,2007,12,26,2007,12,26,ERI-1993,ERI-1993,0,17,1,2,1,
4395,483,2007,12,28,2008,7,13,CHA-1990,CHA-1990,1,17,1,2,1,
4395,625,2007,12,28,2008,7,13,SUD-1989,SUD-1989,0,17,1,2,1,
4396,520,2008,2,12,2008,2,12,,,1,17,1,2,1,
4396,530,2008,2,12,2008,2,12,ETH-1991-2,ETH-1991-2,0,17,1,2,1,
4398,522,2008,4,18,2008,10,18,DJI-1999,DJI-1999,0,17,1,2,1,
4398,531,2008,4,18,2008,10,18,ERI-1993,ERI-1993,1,17,1,2,1,
4405,530,2010,1,3,2010,1,3,ETH-1991-2,ETH-1991-2,1,17,1,2,1,
4405,531,2010,1,3,2010,1,3,ERI-1993,ERI-1993,0,17,1,2,1,
4414,371,2002,8,9,2010,11,20,ARM-1998,ARM-2008,1,17,1,2,1,
4414,373,2002,8,9,2010,11,20,AZE-1993,AZE-2003,0,17,1,2,1,
4436,365,2007,8,6,2010,9,24,RUS-2000,RUS-2000,1,17,1,2,1,
4436,372,2007,8,6,2010,9,24,GRG-2004,GRG-2008,0,17,1,2,1,
4442,703,2010,1,17,2010,6,12,KYR-2005,KYR-2010,1,17,1,2,1,
4442,704,2010,1,17,2010,6,12,UZB-1990,UZB-1990,0,17,1,2,1,
4473,731,2005,10,28,2005,11,13,PRK-1994,PRK-1994,1,17,1,2,1,
4473,732,2005,10,28,2005,11,13,ROK-2003,ROK-2003,0,17,1,2,1,
4483,2,2010,7,25,2010,11,26,USA-2009,USA-2009,1,7,0,3,0,
4483,731,2009,1,17,2010,12,17,PRK-1994,PRK-1994,0,17,1,3,0,
4483,732,2009,1,17,2010,12,17,ROK-2008,ROK-2008,1,17,1,3,0,
4511,652,2003,1,8,2003,1,8,SYR-2000,SYR-2000,0,17,1,2,1,
4511,666,2003,1,8,2003,1,8,ISR-2001,ISR-2001,1,17,1,2,1,
4512,2,2003,3,21,2003,7,4,USA-2001,USA-2001,1,16,1,3,0,1
4512,200,2003,7,1,2003,7,4,UKG-1997,UKG-1997,1,15,0,3,0,
4512,630,2003,3,21,2003,7,4,IRN-1997,IRN-1997,0,15,1,3,0,0
4518,2,2004,3,-9,2004,4,16,USA-2001,USA-2001,1,17,1,2,1,
4518,652,2004,3,-9,2004,4,16,SYR-2000,SYR-2000,0,17,1,2,1,
4519,2,2004,3,14,2004,3,14,USA-2001,USA-2001,0,17,1,2,1,
4519,630,2004,3,14,2004,3,14,IRN-1997,IRN-1997,1,17,1,2,1,
4527,2,2005,6,15,2005,7,22,USA-2001,USA-2001,0,17,0,3,0,
4527,645,2005,4,22,2005,7,22,IRQ-2004,IRQ-2005,0,17,1,3,0,
4527,652,2005,4,22,2005,7,22,SYR-2000,SYR-2000,1,17,1,3,0,
4530,670,2005,9,17,2006,3,17,SAU-1996,SAU-1996,0,17,1,2,1,
4530,679,2005,9,17,2006,3,17,,,1,17,1,2,1,
4531,651,2006,6,2,2006,6,2,EGY-1981,EGY-1981,1,17,1,2,1,
4531,666,2006,6,2,2006,6,2,ISR-2006,ISR-2006,0,17,1,2,1,
4533,660,2006,8,19,2009,3,3,LEB-1998,LEB-2008,0,17,1,2,1,
4533,666,2006,8,19,2009,3,3,ISR-2006,ISR-2006,1,17,1,2,1,
4545,660,2009,9,11,2010,12,27,LEB-2008,LEB-2008,0,17,1,2,1,
4545,666,2009,9,11,2010,12,27,ISR-2009,ISR-2009,1,17,1,2,1,
4552,700,2002,3,4,2005,1,30,AFG-2001,AFG-2001,0,17,1,2,1,
4552,770,2002,3,4,2005,1,30,PAK-1999,PAK-1999,1,17,1,2,1,
4553,775,2002,2,-9,2002,10,27,MYA-1992,MYA-1992,1,17,1,2,1,
4553,800,2002,2,-9,2002,10,27,THI-2001,THI-2001,0,17,1,2,1,
4554,750,2002,3,7,2002,3,7,IND-1998,IND-1998,0,17,1,2,1,
4554,771,2002,3,7,2002,3,7,BNG-2001-2,BNG-2001-2,1,17,1,2,1,
4555,750,2002,7,24,2007,1,28,IND-1998,IND-2004,1,17,1,2,1,
4555,771,2002,7,24,2007,1,28,BNG-2001-2,BNG-2007,0,17,1,2,1,
4564,775,2004,10,26,2005,5,8,MYA-1992,MYA-1992,1,17,1,2,1,
4564,800,2004,10,26,2005,5,8,THI-2001,THI-2001,0,17,1,2,1,
4573,700,2006,4,26,2006,4,26,AFG-2001,AFG-2001,0,17,1,2,1,
4573,770,2006,4,26,2006,4,26,PAK-1999,PAK-1999,1,17,1,2,1,
4576,700,2006,12,20,2007,5,17,AFG-2001,AFG-2001,1,17,1,2,1,
4576,770,2006,12,20,2007,5,17,PAK-1999,PAK-1999,0,17,1,2,1,
4578,630,2007,2,14,2007,9,7,IRN-2005,IRN-2005,1,17,1,2,1,
4578,700,2007,2,14,2007,9,7,AFG-2001,AFG-2001,0,17,1,2,1,
4581,2,2008,6,22,2008,10,29,USA-2001,USA-2001,1,17,1,2,1,
4581,770,2008,6,22,2008,10,29,PAK-1999,PAK-2008-2,0,17,1,2,1,
4582,750,2008,1,31,2008,2,10,IND-2004,IND-2004,1,17,1,2,1,
